300
('O', (3, 2), (4, 2)), 299.9993230830005
('X', (4, 3), (3, 3)), 284.61303341700113
('O', (2, 2), (3, 2)), 299.9988451659992
('O', (2, 4), (2, 3)), 281.0466023750014
('X', (5, 3), (5, 2)), 299.9982884159981
('O', (4, 4), (4, 3)), 280.23048020900023
('O', (5, 4), (5, 5)), 299.99772112499704
('O', (3, 4), (3, 5)), 279.8629952500014
('O', (4, 4), (5, 4)), 299.99719470799755
('O', (3, 4), (2, 4)), 279.60808537499906
('X', (1, 3), (1, 4)), 299.9968979999976
('X', (0, 3), (1, 3)), 279.60564283299755
