300
('O', (3, 2), (4, 2)), 199.90039741700093
('X', (3, 4), (2, 4)), 299.9991750829977
('X', (3, 3), (4, 3)), 133.16523312500067
('O', (1, 2), (1, 3)), 299.99906608299716
('X', (3, 4), (4, 4)), 88.67510916700121
('X', (3, 0), (4, 0)), 299.9989244999997
('X', (3, 3), (3, 4)), 59.015073583999765
('X', (3, 1), (3, 0)), 299.9988170830002
('O', (2, 2), (3, 2)), 39.241696958997636
('X', (1, 1), (0, 1)), 299.99872141599917
('O', (2, 3), (3, 3)), 26.059316499999113
('O', (2, 1), (2, 0)), 299.9985299159998
('O', (3, 1), (4, 1)), 17.271070375001727
